Ord_No,Line_No,Line_type,Facility,Whs,GIN,GIN with Zero,Descr,Cust_nm,normalized_gin
101186829,6,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,AIR PRODUCTS SP. Z O.O.,0465720002
101186577,2,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,RHONE SOUDAGE ABRASIF SARL,0465720002
101187434,1,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,AF 63,0465720002
101187306,3,1,HUB,PDC,465720002,0465720002,COOLANT LIQUID,KARB-TECH KFT.,0465720002
101187164,1,1,ATB,PDC,465720002,0465720002,COOLANT LIQUID,GASSNER STAHLBAU GMBH,0465720002
101188008,3,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,NORMOFI,0465720002
101187734,2,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,WELDTEC OY,0465720002
101193743,2,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,PÓŁNOC SERWIS ADAM ZALEWSKI,0465720002
101193713,8,1,CZB,PDC,465720002,0465720002,COOLANT LIQUID,"ARTIFEX, S.R.O.",0465720002
101194768,1,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,DANSTOKER A/S,0465720002
101193266,2,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,CARL HASSINGS EFTF. A/S,0465720002
101193294,2,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,SWEDOL AB,0465720002
101193099,1,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,QUANT SERVICE SWEDEN AB,0465720002
101192865,2,1,ROB,PDC,465720002,0465720002,COOLANT LIQUID,MKVCUTING S.R.L.,0465720002
101192752,3,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"""RYWAL-RHC"" SP.Z O.O.",0465720002
101192502,3,1,PTB,PDC,465720002,0465720002,COOLANT LIQUID,"UNISOLDA COMÉRCIO E INDÚSTRIA, S.A.",0465720002
101190517,14,1,PTB,PDC,465720002,0465720002,COOLANT LIQUID,"UNISOLDA COMÉRCIO E INDÚSTRIA, S.A.",0465720002
101190403,1,1,ITB,PDC,465720002,0465720002,COOLANT LIQUID,DUEERRE S.R.L.,0465720002
101191341,10,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,EQUISOLD S.L.,0465720002
101191341,11,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,EQUISOLD S.L.,0465720002
101191363,3,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,EQUISOLD S.L.,0465720002
101191684,28,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,FIC SA,0465720002
101191998,18,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,ELEKTRO-AUTOMATYKA SPÓLKA JAWNA,0465720002
101191988,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,RHEWUM GMBH,0465720002
101192111,5,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"PRZEDSIĘBIORSTWO HANDLOWE ""PRO-SPAW""",0465720002
101201226,11,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,SVETSTEKNIK I KRISTIANSTAD AB,0465720002
101200536,3,1,ROB,PDC,465720002,0465720002,COOLANT LIQUID,MKVCUTING S.R.L.,0465720002
101200190,6,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,MIGMEN OY,0465720002
101200093,4,1,ROB,PDC,465720002,0465720002,COOLANT LIQUID,TRITON SRL,0465720002
101200009,6,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,ALPPILAN SÄHKÖ OY,0465720002
101202354,20,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,AD SOUDAGE SAS,0465720002
101202557,4,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,AHLSELL DANMARK A/S,0465720002
101202407,5,1,ITB,PDC,465720002,0465720002,COOLANT LIQUID,POLIDORI ASSISTANCE S.R.L,0465720002
101202007,2,1,NLB,PDC,465720002,0465720002,COOLANT LIQUID,CSBX CUTTING SERVICE BENELUX,0465720002
101202924,8,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,CENTRALA TECHNICZNA ELTECH SP.Z O.O.,0465720002
101203141,5,1,ITB,PDC,465720002,0465720002,COOLANT LIQUID,MEI SERVICE SRL,0465720002
101203447,8,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,SPAWALNICTWO BARTOSZ KISZCZAK,0465720002
101203228,1,1,ATB,PDC,465720002,0465720002,COOLANT LIQUID,VOESTALPINE STAHL GMBH,0465720002
101198720,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,HEIDENBLUTH GMBH,0465720002
101199243,3,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,CONT&AIR,0465720002
101199132,9,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,M&M INDUSTRIETECHNIK GMBH,0465720002
101199026,1,1,ITB,PDC,465720002,0465720002,COOLANT LIQUID,ARMANDO CIMOLAI CENTRO SERV. SRL,0465720002
101198271,1,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,VSE BVBA,0465720002
101197642,1,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,OMÄKINEN OY,0465720002
101198118,8,1,CZB,PDC,465720002,0465720002,COOLANT LIQUID,DEGAS S.R.O.,0465720002
101197972,8,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"CALDERERIA DE PABLOS, S.A.",0465720002
101196299,2,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,ENSSLEN GMBH,0465720002
101196069,2,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,ENDEL,0465720002
101196079,10,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"SOLDASUR, S.A.",0465720002
101196889,1,1,NLB,PDC,465720002,0465720002,COOLANT LIQUID,CSBX CUTTING SERVICE BENELUX,0465720002
101195080,5,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,RAISION HITSAUSTARVIKE JA HUOLTO OY,0465720002
101194925,3,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,CHAPALLFER SA,0465720002
101194899,6,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,VOLKSWAGEN AG WERK EMDEN,0465720002
101195849,1,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"ALACER MAS, S.L.",0465720002
101195426,5,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,DROUGUET SOUDAGE SPRL,0465720002
101182556,3,1,ATB,PDC,465720002,0465720002,COOLANT LIQUID,MASCHINENFABRIK LIEZEN,0465720002
101182733,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,THYSSENKRUPP MILLSERVICES & SYST,0465720002
101182333,4,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,BURDIN BOSSERT MARINGUE SAGETAT,0465720002
101183006,2,1,IEB,PDC,465720002,0465720002,COOLANT LIQUID,M W MURPHY & SON LTD.,0465720002
101183284,4,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,RDS SPÓŁKA JAWNA,0465720002
101183148,7,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,CARL HASSINGS EFTF. A/S,0465720002
101184775,16,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"GASPIR-PLUS P.JURGA, S.WITOMSKI",0465720002
101184798,1,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,DEVILLERS LANDRESSE,0465720002
101184515,20,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,WOMACO LIDIA SOSINSKA,0465720002
101184133,1,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,NORMOFI,0465720002
101184307,1,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,AHLSELL SVERIGE AB,0465720002
101184337,1,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,KIMA MEKANISKA I ÖRNSKÖLDSVIK AB,0465720002
101184051,4,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,SVETS OCH MATERIALTEK I ASKERSUND AB,0465720002
101183998,5,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,ARVOS GMBH,0465720002
101185152,2,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"ABUCIDE, S.L.",0465720002
101178781,2,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,C.S.M.  N.V.,0465720002
101179253,4,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"GASPIR-PLUS P.JURGA, S.WITOMSKI",0465720002
101179021,6,1,BGB,PDC,465720002,0465720002,COOLANT LIQUID,КАММАРТОН БЪЛГАРИЯ ООД,0465720002
101178652,3,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,"JNF MOMENTUM, KØGE A/S",0465720002
101178698,1,1,CZB,PDC,465720002,0465720002,COOLANT LIQUID,"UNIONOCEL, S.R.O.",0465720002
101178004,1,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,NORMOFI,0465720002
101177560,8,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,ENERGIE SOUDURE,0465720002
101180478,1,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,DIVISEGUR SL,0465720002
101180313,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,ENSSLEN GMBH,0465720002
101180291,2,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"WAM SP.J. W.SZYMAŃSKA, A.CHUDZICKA,",0465720002
101179456,19,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,WELDSHOP FINLAND OY,0465720002
101179870,4,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"HURTOWE CENTRUM SPAWALNICZE ""HEFT""",0465720002
101181731,4,1,CZB,PDC,465720002,0465720002,COOLANT LIQUID,SCHWARZMULLER S.R.O.,0465720002
101181151,7,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,ETRA OY LOGISTIC CENTER,0465720002
101180537,5,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"GASPIR-PLUS P.JURGA, S.WITOMSKI",0465720002
101173793,1,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,"MASKINARBETEN, AB",0465720002
101173600,6,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,TECHNIKA SPAWALNICZA  SP.Z O.O.,0465720002
101173487,1,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,NEXUS WELDING SP. Z O.O.,0465720002
101173503,1,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,AD SOUDAGE SAS,0465720002
101173423,1,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,AUTOMATYKA SPAWALNICTWO SERWIS,0465720002
101173082,4,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,PRZEDSIĘBIORSTWO USŁUGOWO-HANDLOWE,0465720002
101174255,10,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,GROUPE EMILE DUFOUR SAS,0465720002
101174126,1,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,SOLUCIONES IND. Y SOLDADURA 2008 SL,0465720002
101174128,1,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,KSM STEEL A/S,0465720002
101173947,1,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,SOLDUFER SERVICIOS INDUSTRIALES SL,0465720002
101176366,3,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"COMERCIAL BRUSI-TERRADES, S.L.",0465720002
101175192,2,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,PARDUYNS S.A.,0465720002
101175746,1,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,WELDTEC OY,0465720002
101175427,1,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,SWEDOL AB,0465720002
101175721,1,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"CORDOBESA DE SOLDADURA, S.L.U.",0465720002
101175688,25,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,EQUISOLD S.L.,0465720002
101175647,1,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,ABRA-SOUD'INDUSTRIE,0465720002
101175675,3,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"DISPROSOL, S.L.",0465720002
101167848,1,1,ITB,PDC,465720002,0465720002,COOLANT LIQUID,CENTRO DELLA SALD. SRL-C/O CENTRO,0465720002
101168119,1,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,REGAS AB,0465720002
101168888,4,1,CZB,PDC,465720002,0465720002,COOLANT LIQUID,MAISTER CZ S.R.O.,0465720002
101169631,3,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,MW SCHWEISSTECHNIK GMBH,0465720002
101169930,6,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,AUTOMATYKA SPAWALNICTWO SERWIS,0465720002
101169829,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,SEPPELER RIETBERGWERKE GMBH & CO. KG,0465720002
101169475,1,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,ELECTRO CLINIC,0465720002
101168985,2,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,TRUCK & IND.SERVICE I SKELLEFTEÅ Ab,0465720002
101169125,9,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"""METALZBYT"" SP. Z O.O.",0465720002
101169105,1,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,GROUPE EMILE DUFOUR SAS,0465720002
101171000,4,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,AUTOMATYKA SPAWALNICTWO SERWIS,0465720002
101171103,8,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,PRZEDSIĘBIORSTWO WIELOBRANŻOWE DRUT,0465720002
101171091,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,AMBO-STAHL-GESELLSCHAFT,0465720002
101170457,2,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,AHLSELL SVERIGE AB,0465720002
101170432,3,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,NEXUS WELDING SP. Z O.O.,0465720002
101170653,3,1,CZB,PDC,465720002,0465720002,COOLANT LIQUID,"WELDIS RK, S.R.O.",0465720002
101171417,1,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,WOMACO LIDIA SOSINSKA,0465720002
101171359,19,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,LECOT,0465720002
101171383,1,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,WIKLUNDS I BOLLNÄS AB,0465720002
101171355,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,KREISEL GMBH & CO.KG,0465720002
101171809,2,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,PNEUMATICON BIALOWAS KRZYSZOF,0465720002
101171789,8,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,EB-SERWIS SP. Z O.O.,0465720002
101172050,3,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,ROBOWELD TOMASZ MISZKIEWICZ,0465720002
101171888,1,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,SOLDUFER SERVICIOS INDUSTRIALES SL,0465720002
101172346,2,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,MB SERVICES,0465720002
101172233,11,1,HUB,PDC,465720002,0465720002,COOLANT LIQUID,WELDING 2000 KFT.,0465720002
101172195,2,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,HEREDEROS IGNACIO  IGLESIA SLU,0465720002
101161216,3,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,PATENTUS SPÓŁKA AKCYJNA,0465720002
101161183,9,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,PNEUMATICON BIALOWAS KRZYSZOF,0465720002
101162910,3,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,NEXUS WELDING SP. Z O.O.,0465720002
101162945,2,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,KIMA MEKANISKA I ÖRNSKÖLDSVIK AB,0465720002
101163310,5,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,PARDUYNS S.A.,0465720002
101163310,10,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,PARDUYNS S.A.,0465720002
101162592,1,1,ROB,PDC,465720002,0465720002,COOLANT LIQUID,MKVCUTING S.R.L.,0465720002
101162385,6,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,CEWAR WIECH SPÓŁKA JAWNA,0465720002
101162312,1,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,EKOD SPÓŁKA Z O.O.,0465720002
101162461,1,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,EKOD SPÓŁKA Z O.O.,0465720002
101159230,7,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,M&M INDUSTRIETECHNIK GMBH,0465720002
101159444,1,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,SB VÆRKTØJ A/S,0465720002
101160177,2,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,APLI MAINTENANCE,0465720002
101161022,2,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,ÖSTERBERGS INDUSTRIHANDEL AB,0465720002
101160883,2,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"OXICORTE GODED, S.L.U",0465720002
101163730,7,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,SVETS OCH MATERIALTEK I ASKERSUND AB,0465720002
101163517,1,1,ROB,PDC,465720002,0465720002,COOLANT LIQUID,MKVCUTING S.R.L.,0465720002
101163368,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,STABAU GMBH,0465720002
101163982,3,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,PÓŁNOC SERWIS ADAM ZALEWSKI,0465720002
101164046,18,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,WELDSHOP FINLAND OY,0465720002
101164340,1,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,GROUPE EMILE DUFOUR SAS,0465720002
101165397,6,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,EB-SERWIS SP. Z O.O.,0465720002
101165113,2,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,GRANLY EL-PRO A/S,0465720002
101164940,2,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,RHONE SOUDAGE ABRASIF SARL,0465720002
101164515,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,OERTEL GMBH,0465720002
101164498,6,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,AUTOMATYKA SPAWALNICTWO SERWIS,0465720002
101165744,1,1,ROB,PDC,465720002,0465720002,COOLANT LIQUID,MKVCUTING S.R.L.,0465720002
101166688,4,1,ATB,PDC,465720002,0465720002,COOLANT LIQUID,WEYLAND STEINER  HANDWERKS-&,0465720002
101167382,7,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"FIRMA HANDLOWA ""LIDER""",0465720002
101167282,5,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,PRZEDSIĘBIORSTWO WIELOBRANŻOWE DRUT,0465720002
101167505,3,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,SERVAMET SERWA S.K.A.,0465720002
101167547,5,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,M&M INDUSTRIETECHNIK GMBH,0465720002
101155878,15,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,SVETSTEKNIK I KRISTIANSTAD AB,0465720002
101156159,4,1,ATB,PDC,465720002,0465720002,COOLANT LIQUID,BILFINGER INDUSTRIAL SERVICES GMBH,0465720002
101156143,3,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,INDUSTRIEANLAGENBAU,0465720002
101155170,6,1,NLB,PDC,465720002,0465720002,COOLANT LIQUID,CSBX CUTTING SERVICE BENELUX,0465720002
101155089,11,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,DECHARENTON,0465720002
101155195,7,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,AHLSELL DANMARK A/S,0465720002
101157853,11,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,EB-SERWIS SP. Z O.O.,0465720002
101157937,17,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,FIC SA,0465720002
101158408,1,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"IND. MEC. DE EXTREMADURA, S.A",0465720002
101158724,4,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,HANDELSSTÅL I NORRLAND AB,0465720002
101157112,4,1,ROB,PDC,465720002,0465720002,COOLANT LIQUID,SUDOMETAL SRL,0465720002
101156973,2,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,PARDUYNS S.A.,0465720002
101157212,2,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,BJARNE RISBJERG MADSEN,0465720002
101157346,2,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"""RYWAL-RHC"" SP.Z O.O.",0465720002
101151815,1,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,NEXUS WELDING SP. Z O.O.,0465720002
101152192,19,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,ROPROFIT 2 SP. Z O. O.,0465720002
101152400,5,1,ATB,PDC,465720002,0465720002,COOLANT LIQUID,SCHMIDTS HANDELSGESELLSCHAFT MBH,0465720002
101151594,3,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,NORMOFI,0465720002
101151453,1,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,AD SOUDAGE SAS,0465720002
101151405,19,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,FIC SA,0465720002
101150392,4,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,RANDERS INDUSTRI SERVICE,0465720002
101150568,7,1,PTB,PDC,465720002,0465720002,COOLANT LIQUID,"UNISOLDA COMÉRCIO E INDÚSTRIA, S.A.",0465720002
101150808,3,1,CZB,PDC,465720002,0465720002,COOLANT LIQUID,"FERRAM, A.S.",0465720002
101150907,2,1,BGB,PDC,465720002,0465720002,COOLANT LIQUID,КАММАРТОН БЪЛГАРИЯ ООД,0465720002
101150896,1,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,SVETSHUSET I AVESTA AB,0465720002
101150902,10,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,PARDUYNS S.A.,0465720002
101151210,2,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,JN SVEJSETEKNIK V/JOHN NIELSEN,0465720002
101151196,6,1,ITB,PDC,465720002,0465720002,COOLANT LIQUID,GRUPPO ANTONINI S.P.A.,0465720002
101154309,2,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,PATENTUS SPÓŁKA AKCYJNA,0465720002
101154367,12,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,EB-SERWIS SP. Z O.O.,0465720002
101153722,2,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"ABUCIDE, S.L.",0465720002
101152909,1,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,SWEDOL AB,0465720002
101152926,7,1,PTB,PDC,465720002,0465720002,COOLANT LIQUID,"UNISOLDA COMÉRCIO E INDÚSTRIA, S.A.",0465720002
101153214,2,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,INDUSTRIEANLAGENBAU,0465720002
101141605,9,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"TALLERES ELECTROM. ELCAN, S.L.",0465720002
101142074,1,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"E.M GESTION Y DESARROLLO, SLU",0465720002
101141064,5,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,ABRA-SOUD'INDUSTRIE,0465720002
101140917,7,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,RDS SPÓŁKA JAWNA,0465720002
101140976,9,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,VSE BVBA,0465720002
101139446,1,1,ITB,PDC,465720002,0465720002,COOLANT LIQUID,POLIDORI ASSISTANCE S.R.L,0465720002
101139125,1,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,ETRA OY KOKKOLA,0465720002
101138947,8,1,FRB,PDC,465720002,0465720002,COOLANT LIQUID,NORMOFI,0465720002
101139880,1,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,SM INDUSTRIES A/S,0465720002
101138399,2,1,CZB,PDC,465720002,0465720002,COOLANT LIQUID,MORAVSKÉ POTRAVINÁŘSKÉ STROJÍRNY A.S,0465720002
101137131,2,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,PNEUMATICON BIALOWAS KRZYSZOF,0465720002
101137261,4,1,NLB,PDC,465720002,0465720002,COOLANT LIQUID,CSBX CUTTING SERVICE BENELUX,0465720002
101137479,14,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,IMAB HALLANDS INDUSTRIMATERIAL AB,0465720002
101137645,7,1,ATB,PDC,465720002,0465720002,COOLANT LIQUID,VOESTALPINE STAHL DONAWITZ GMBH,0465720002
101135835,5,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"GASPIR-PLUS P.JURGA, S.WITOMSKI",0465720002
101135180,2,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,STABAU GMBH,0465720002
101135316,23,1,FIB,PDC,465720002,0465720002,COOLANT LIQUID,ETRA OY LOGISTIC CENTER,0465720002
101134936,1,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,AHLSELL SVERIGE AB,0465720002
101134687,1,1,BEB,PDC,465720002,0465720002,COOLANT LIQUID,PARDUYNS S.A.,0465720002
101133671,4,1,PTB,PDC,465720002,0465720002,COOLANT LIQUID,"MONTIRROL-COM.ROL.IND., LDA",0465720002
101133592,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,HELLMICH GMBH & CO. KG,0465720002
101134530,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,MAHLKE GMBH,0465720002
101148805,2,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"SOLDASUR, S.A.",0465720002
101148702,1,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,PROMAT SCHNEIDTECHNIK GMBH,0465720002
101148962,4,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,SVETS OCH TILLBEHÖR I SVERIGE AB,0465720002
101149083,5,1,DEB,PDC,465720002,0465720002,COOLANT LIQUID,MASCHINENFABRIK,0465720002
101150237,12,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,SERVAMET SERWA S.K.A.,0465720002
101150042,6,1,SEB,PDC,465720002,0465720002,COOLANT LIQUID,SVETS & ROBOT TEKNIK I SMÅLAND AB,0465720002
101149381,17,1,ROB,PDC,465720002,0465720002,COOLANT LIQUID,TRITON SRL,0465720002
101149271,28,1,ROB,PDC,465720002,0465720002,COOLANT LIQUID,SUDOMETAL SRL,0465720002
101149678,2,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,NEXUS WELDING SP. Z O.O.,0465720002
101147915,7,1,PLB,PDC,465720002,0465720002,COOLANT LIQUID,"""METALZBYT"" SP. Z O.O.",0465720002
101147926,7,1,ESB,PDC,465720002,0465720002,COOLANT LIQUID,"SOLDASUR, S.A.",0465720002
101147865,5,1,ITB,PDC,465720002,0465720002,COOLANT LIQUID,POLIDORI ASSISTANCE S.R.L,0465720002
101147850,1,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,RYBNERS,0465720002
101145725,1,1,ITB,PDC,465720002,0465720002,COOLANT LIQUID,MEI SERVICE SRL,0465720002
101145431,2,1,HUB,PDC,465720002,0465720002,COOLANT LIQUID,PROFIL MOTOR KFT.,0465720002
101146261,1,1,ITB,PDC,465720002,0465720002,COOLANT LIQUID,ARMANDO CIMOLAI CENTRO SERV. SRL,0465720002
101146096,1,1,DKB,PDC,465720002,0465720002,COOLANT LIQUID,JN SVEJSETEKNIK V/JOHN NIELSEN,0465720002
